Station: Magadino-Cadenazzo
Rural, < 1000 m
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
12.01.2021 05:00;3.0;35.8;1.6;25.3;18.1;1.3;41.1;-5.1;0.0;0.0
12.01.2021 06:00;4.8;31.1;1.7;21.7;16.0;1.1;34.8;-4.7;0.0;0.0
12.01.2021 07:00;2.1;39.9;2.2;18.8;13.6;1.0;55.2;-4.3;0.0;0.0
12.01.2021 08:00;6.0;34.0;2.1;18.0;12.3;0.9;39.2;-4.3;0.0;0.0
12.01.2021 09:00;4.1;38.1;2.2;17.8;11.9;1.2;64.4;-4.4;0.0;20.2
12.01.2021 10:00;7.7;42.3;2.9;19.5;12.3;1.5;94.6;-3.9;0.0;53.3
12.01.2021 11:00;8.7;51.6;3.8;34.4;16.0;2.1;157.9;-3.2;0.0;153.5
12.01.2021 12:00;11.0;63.4;5.2;35.1;18.0;2.2;192.2;-1.5;0.0;279.2
12.01.2021 13:00;18.4;56.5;4.8;31.1;17.7;1.6;138.5;0.4;0.0;380.3
12.01.2021 14:00;34.9;40.5;2.9;18.9;11.4;0.8;68.4;1.9;0.0;360.8
12.01.2021 15:00;43.8;29.6;1.9;15.9;8.0;0.6;43.6;2.8;0.0;280.8
12.01.2021 16:00;31.6;44.3;2.0;20.2;8.4;0.8;61.4;2.3;0.0;125.0
12.01.2021 17:00;9.4;69.9;2.3;27.5;13.5;1.5;113.2;1.4;0.0;30.2
12.01.2021 18:00;0.5;72.1;2.2;34.5;16.9;2.2;161.5;-0.4;0.0;0.2
12.01.2021 19:00;0.4;63.9;2.0;42.3;19.8;3.0;143.9;-1.5;0.0;0.0
12.01.2021 20:00;0.7;60.4;1.6;48.0;22.0;2.8;136.7;-2.0;0.0;0.0
12.01.2021 21:00;0.5;57.8;1.6;39.9;20.4;2.7;131.2;-2.5;0.0;0.0
12.01.2021 22:00;0.4;55.8;1.6;37.1;21.6;2.6;128.4;-1.8;0.0;0.0
12.01.2021 23:00;0.6;54.5;1.7;38.3;24.4;2.5;124.4;-2.3;0.0;0.0
13.01.2021 00:00;0.5;49.5;1.5;39.4;27.2;2.6;110.3;-2.5;0.0;0.0
13.01.2021 01:00;0.3;44.9;1.4;37.7;28.0;2.3;90.7;-2.8;0.0;0.0
13.01.2021 02:00;0.3;42.4;1.4;34.5;26.2;2.1;80.9;-2.9;0.0;0.0
13.01.2021 03:00;2.3;34.7;1.1;27.9;21.0;1.6;53.3;-2.4;0.0;0.0
13.01.2021 04:00;10.2;30.7;1.1;13.9;10.6;0.8;35.4;-1.8;0.0;0.0
13.01.2021 05:00;20.3;22.1;1.0;8.0;6.1;0.4;23.0;-1.7;0.0;0.0
13.01.2021 06:00;22.7;21.0;0.9;6.1;4.3;0.4;24.9;-1.1;0.0;0.0
13.01.2021 07:00;24.3;15.4;1.0;6.4;4.5;0.5;16.1;-1.3;0.0;0.0
13.01.2021 08:00;15.1;23.6;1.1;5.1;3.6;0.5;27.7;-2.0;0.0;0.8
13.01.2021 09:00;12.0;22.8;1.0;8.0;4.9;0.7;32.6;-1.5;0.0;33.0
13.01.2021 10:00;13.5;25.9;1.4;9.7;5.6;0.9;48.1;0.0;0.0;138.5
13.01.2021 11:00;29.8;21.2;2.0;7.5;3.6;0.6;36.6;5.2;0.0;303.5
13.01.2021 12:00;42.4;19.4;1.9;9.5;3.3;0.5;29.8;8.2;0.0;370.0
13.01.2021 13:00;61.8;9.5;1.6;19.5;2.9;0.3;13.5;11.5;0.0;445.3
13.01.2021 14:00;79.7;1.4;0.8;2.1;0.4;0.0;2.0;12.4;0.0;388.8
13.01.2021 15:00;81.1;1.8;0.7;1.6;0.3;0.0;2.4;12.5;0.0;307.3
13.01.2021 16:00;78.1;3.2;0.6;2.6;0.7;0.1;3.7;11.6;0.0;158.2
13.01.2021 17:00;75.2;6.9;0.5;4.1;1.1;0.2;7.5;11.2;0.0;42.5
13.01.2021 18:00;64.9;15.0;0.5;9.0;2.1;0.3;15.5;9.3;0.0;0.5
13.01.2021 19:00;73.8;9.9;0.5;6.4;1.8;0.2;10.3;10.4;0.0;0.0
13.01.2021 20:00;80.5;2.9;0.6;4.3;1.4;0.1;3.0;9.1;0.0;0.0
13.01.2021 21:00;82.1;1.3;0.8;2.0;0.5;0.1;1.5;8.0;0.0;0.0
13.01.2021 22:00;78.4;2.1;0.9;1.9;0.7;0.1;1.9;7.0;0.0;0.0
13.01.2021 23:00;75.7;1.8;1.1;1.7;0.9;0.1;1.6;6.1;0.0;0.0
14.01.2021 00:00;71.9;2.4;1.1;1.3;0.7;0.1;2.6;5.7;0.0;0.0
14.01.2021 01:00;64.4;3.3;1.2;2.2;1.4;0.2;3.5;4.5;0.0;0.0
14.01.2021 02:00;56.8;4.6;1.1;3.1;1.9;0.2;4.6;4.5;0.0;0.0
14.01.2021 03:00;52.5;5.6;1.2;3.2;2.1;0.2;6.0;4.0;0.0;0.0
14.01.2021 04:00;47.5;8.6;1.1;3.0;1.9;0.2;8.9;3.2;0.0;0.0
14.01.2021 05:00;42.1;6.5;0.9;3.6;2.6;0.2;6.8;2.5;0.0;0.0
14.01.2021 06:00;38.5;8.3;0.9;3.4;2.0;0.2;8.6;2.2;0.0;0.0
14.01.2021 07:00;28.2;19.3;1.1;2.9;1.7;0.3;20.6;2.5;0.0;0.0
14.01.2021 08:00;12.8;32.8;1.1;3.7;2.4;0.5;46.3;1.4;0.0;0.3
14.01.2021 09:00;4.7;43.3;1.4;5.5;3.1;0.7;64.4;2.1;0.0;35.0
14.01.2021 10:00;11.3;38.6;1.8;7.9;4.2;1.0;77.6;3.7;0.0;112.0
14.01.2021 11:00;47.2;12.4;2.2;4.5;2.0;0.3;17.2;8.8;0.0;260.8
14.01.2021 12:00;62.3;5.0;2.1;1.8;0.5;0.1;6.5;11.6;0.0;380.5
14.01.2021 13:00;63.3;4.3;2.1;2.0;0.5;0.1;5.6;12.6;0.0;401.0
14.01.2021 14:00;63.3;6.4;1.8;2.3;0.6;0.1;8.5;13.2;0.0;375.5
14.01.2021 15:00;67.2;3.1;1.4;3.3;0.5;0.0;4.1;12.4;0.0;297.3
14.01.2021 16:00;65.3;4.7;1.0;2.6;0.5;0.1;5.5;11.5;0.0;131.0
14.01.2021 17:00;64.6;5.0;0.8;3.6;0.7;0.1;5.4;11.0;0.0;12.3
14.01.2021 18:00;64.9;4.1;0.7;3.0;0.7;0.1;4.4;10.4;0.0;0.2
14.01.2021 19:00;59.0;6.7;0.8;2.6;1.1;0.2;7.0;9.9;0.0;0.0
14.01.2021 20:00;34.6;32.2;0.9;22.9;15.9;1.0;32.5;8.0;0.0;0.0
14.01.2021 21:00;34.5;31.7;0.9;35.6;25.8;1.1;32.1;6.8;0.0;0.0
14.01.2021 22:00;34.0;30.5;0.9;33.9;24.3;1.1;30.9;7.4;0.0;0.0
14.01.2021 23:00;29.8;31.7;1.0;36.1;26.1;1.1;32.1;7.0;0.0;0.0
15.01.2021 00:00;36.5;23.4;0.8;32.7;23.8;0.9;23.8;6.3;0.0;0.0
15.01.2021 01:00;40.8;19.2;0.8;30.3;21.4;0.8;19.6;6.3;0.0;0.0
15.01.2021 02:00;39.0;16.9;0.8;28.8;20.7;0.7;17.3;4.9;0.0;0.0
15.01.2021 03:00;38.8;16.7;0.9;24.2;16.6;0.5;17.2;4.8;0.0;0.0
15.01.2021 04:00;46.5;11.2;0.8;21.7;16.0;0.5;11.6;5.0;0.0;0.0
15.01.2021 05:00;48.4;10.4;0.9;21.6;15.9;0.5;10.4;4.5;0.0;0.0
15.01.2021 06:00;41.6;10.4;1.1;21.7;16.2;0.5;10.7;3.4;0.0;0.0
15.01.2021 07:00;35.9;15.8;1.4;21.4;16.0;0.7;16.1;3.3;0.0;0.0
15.01.2021 08:00;20.5;26.7;1.5;22.7;16.6;0.8;36.4;2.2;0.0;0.0
15.01.2021 09:00;9.5;36.9;1.5;25.0;17.6;0.9;54.1;1.3;0.0;19.5
15.01.2021 10:00;8.2;36.0;1.8;29.4;19.7;1.3;69.7;1.4;0.0;81.5
15.01.2021 11:00;13.2;37.8;2.3;22.2;14.5;1.2;71.3;3.8;0.0;199.0
15.01.2021 12:00;21.2;35.7;2.6;19.9;12.8;1.0;64.8;5.3;0.0;245.3
15.01.2021 13:00;40.3;21.7;1.9;21.1;13.1;0.6;31.8;6.7;0.0;365.0
15.01.2021 14:00;54.5;10.4;1.3;16.2;10.7;0.4;11.9;7.1;0.0;235.8
15.01.2021 15:00;57.1;8.7;0.9;13.5;7.3;0.2;9.5;6.7;0.0;101.2
15.01.2021 16:00;56.3;9.6;0.8;13.5;6.6;0.3;10.8;6.4;0.0;58.3
15.01.2021 17:00;33.2;32.0;1.2;15.7;7.4;0.5;31.1;4.8;0.0;15.8
15.01.2021 18:00;21.2;36.4;1.0;20.5;8.9;0.8;48.0;2.1;0.0;0.2
15.01.2021 19:00;2.4;47.8;1.0;30.2;14.4;1.3;62.6;0.4;0.0;0.0
15.01.2021 20:00;1.5;46.8;1.1;24.4;13.0;1.4;69.4;-0.4;0.0;0.0
15.01.2021 21:00;1.3;41.9;0.8;25.4;14.9;1.4;58.8;-0.8;0.0;0.0
15.01.2021 22:00;1.2;42.8;0.9;24.9;15.9;1.5;72.2;-1.3;0.0;0.0
15.01.2021 23:00;1.2;38.5;0.8;24.9;16.6;1.6;61.5;-1.6;0.0;0.0
16.01.2021 00:00;1.4;39.7;0.7;26.5;19.0;1.5;55.8;-1.4;0.0;0.0
16.01.2021 01:00;4.3;36.1;0.7;28.3;19.7;1.3;41.0;-1.7;0.0;0.0
16.01.2021 02:00;9.5;26.1;0.8;27.2;19.3;1.1;27.4;-1.3;0.0;0.0
16.01.2021 03:00;5.7;29.1;0.7;26.8;18.8;1.1;33.8;-2.0;0.0;0.0
16.01.2021 04:00;3.2;30.0;0.7;24.1;17.4;1.0;35.0;-2.9;0.0;0.0
16.01.2021 05:00;8.2;18.8;0.7;18.4;13.3;0.7;20.1;-3.0;0.0;0.0
16.01.2021 06:00;7.9;18.1;0.8;15.5;10.9;0.6;20.3;-3.7;0.0;0.0
16.01.2021 07:00;7.7;18.4;0.8;14.7;9.8;0.5;20.5;-3.5;0.0;0.0
16.01.2021 08:00;9.1;15.2;0.5;12.3;8.5;0.4;16.2;-3.8;0.0;0.2
16.01.2021 09:00;7.3;16.3;0.7;12.0;8.2;0.5;22.4;-4.0;0.0;12.8
16.01.2021 10:00;6.9;19.0;1.0;16.6;10.0;0.9;42.4;-3.2;0.0;86.0
16.01.2021 11:00;9.3;34.6;3.0;22.5;14.0;1.7;100.1;-0.5;0.0;278.0
16.01.2021 12:00;19.1;29.6;2.5;24.2;16.3;1.7;77.3;1.5;0.0;359.2
16.01.2021 13:00;38.5;12.7;1.2;19.9;13.4;0.7;19.0;3.1;0.0;378.5
16.01.2021 14:00;45.4;13.0;1.0;21.0;14.0;0.5;18.1;3.8;0.0;353.3
16.01.2021 15:00;45.0;16.7;1.1;28.3;19.2;0.6;21.6;4.4;0.0;287.3
16.01.2021 16:00;18.5;44.8;1.6;36.1;20.1;1.0;72.8;3.2;0.0;140.8
16.01.2021 17:00;5.2;57.6;1.9;43.0;25.2;1.3;101.0;1.2;0.0;24.3
16.01.2021 18:00;1.4;50.5;1.6;40.3;25.4;1.7;80.0;-0.2;0.0;1.2
16.01.2021 19:00;1.5;48.2;1.4;42.8;27.4;1.8;79.6;-0.9;0.0;0.0
16.01.2021 20:00;1.2;44.3;1.3;44.1;28.0;1.9;82.3;-1.9;0.0;0.0
16.01.2021 21:00;1.3;42.6;1.2;47.4;31.8;2.4;88.0;-2.2;0.0;0.0
16.01.2021 22:00;0.6;38.9;0.9;36.4;25.2;1.9;70.3;-2.5;0.0;0.0
16.01.2021 23:00;0.7;35.6;0.9;38.1;27.3;2.0;59.0;-2.4;0.0;0.0
17.01.2021 00:00;0.9;34.1;1.2;41.7;30.6;2.2;52.8;-2.0;0.0;0.0
17.01.2021 01:00;0.6;32.8;1.0;39.5;30.6;2.0;47.5;-2.1;0.0;0.0
17.01.2021 02:00;0.6;30.9;1.0;38.8;30.6;1.9;43.9;-2.2;0.0;0.0
17.01.2021 03:00;0.4;27.9;1.0;38.5;30.6;1.9;43.9;-2.5;0.0;0.0
17.01.2021 04:00;0.4;27.4;1.0;38.9;30.4;1.8;41.9;-2.5;0.0;0.0
17.01.2021 05:00;0.6;28.5;1.2;34.2;27.2;1.6;37.6;-2.0;0.0;0.0
17.01.2021 06:00;1.2;26.5;1.1;30.6;24.1;1.5;30.3;-2.8;0.0;0.0
17.01.2021 07:00;2.2;23.1;0.8;27.4;21.3;1.5;25.8;-3.6;0.0;0.0
17.01.2021 08:00;2.3;23.6;1.0;24.8;19.5;1.3;26.1;-4.0;0.0;0.0
17.01.2021 09:00;4.6;20.3;0.9;25.6;19.7;1.3;27.6;-3.8;0.0;13.7
17.01.2021 10:00;8.1;18.8;1.4;25.8;19.8;1.7;37.7;-3.1;0.0;94.7
17.01.2021 11:00;15.5;23.5;2.7;25.7;19.5;1.5;50.1;-0.7;0.0;289.3
17.01.2021 12:00;32.4;16.3;2.9;20.2;15.3;0.9;27.9;1.5;0.0;367.5
17.01.2021 13:00;47.5;8.9;1.9;13.5;9.8;0.5;12.3;3.4;0.0;394.5
17.01.2021 14:00;55.3;8.0;1.2;11.3;7.8;0.3;10.5;4.3;0.0;373.3
17.01.2021 15:00;52.0;15.2;1.1;13.7;9.4;0.4;19.2;4.3;0.0;226.7
17.01.2021 16:00;49.9;15.4;1.2;18.2;13.1;0.7;18.5;4.3;0.0;162.8
17.01.2021 17:00;19.5;40.6;1.4;29.6;18.2;1.0;47.4;2.4;0.0;34.2
17.01.2021 18:00;7.2;46.6;1.3;35.8;22.0;1.4;53.8;0.9;0.0;0.8
17.01.2021 19:00;5.1;47.7;1.2;35.9;24.0;1.4;54.6;0.5;0.0;0.0
17.01.2021 20:00;3.2;49.0;1.1;35.0;25.1;1.4;53.6;0.3;0.0;0.0
17.01.2021 21:00;3.2;43.9;1.1;38.7;29.4;1.7;48.4;-0.4;0.0;0.0
17.01.2021 22:00;5.5;37.5;1.0;39.7;31.0;1.7;39.8;-0.3;0.0;0.0
17.01.2021 23:00;3.6;38.0;0.9;41.9;32.9;1.6;41.4;-1.1;0.0;0.0
18.01.2021 00:00;1.7;36.5;0.8;42.8;34.3;1.6;40.1;-1.6;0.0;0.0
18.01.2021 01:00;2.7;29.1;0.8;39.1;33.4;1.4;31.6;-1.8;0.0;0.0
18.01.2021 02:00;3.0;26.0;0.7;37.3;32.0;1.3;28.2;-2.5;0.0;0.0
18.01.2021 03:00;0.4;28.0;0.9;39.7;34.2;1.5;34.3;-2.5;0.0;0.0
18.01.2021 04:00;0.1;28.7;1.0;44.8;38.2;1.5;41.5;-2.8;0.0;0.0
18.01.2021 05:00;0.0;33.4;1.1;54.7;46.8;1.6;49.9;-2.3;0.0;0.0
18.01.2021 06:00;0.0;33.3;1.0;57.7;50.2;1.7;50.7;-2.8;0.0;0.0
18.01.2021 07:00;0.0;28.9;1.5;54.8;47.8;1.7;54.1;-2.9;0.0;0.0
18.01.2021 08:00;0.0;36.0;1.6;52.4;45.4;1.8;88.3;-2.6;0.0;0.3
18.01.2021 09:00;0.9;42.9;2.6;48.3;40.4;1.8;164.0;-2.3;0.0;25.8
18.01.2021 10:00;2.5;43.8;3.7;43.9;34.8;2.5;181.5;-1.7;0.0;103.7
18.01.2021 11:00;5.6;56.9;4.5;40.5;28.6;2.3;220.4;0.9;0.0;302.2
18.01.2021 12:00;14.7;46.1;3.0;25.4;17.7;1.3;113.0;3.8;0.0;367.3
18.01.2021 13:00;35.9;29.1;1.8;16.6;8.6;0.5;48.2;6.3;0.0;402.2
18.01.2021 14:00;30.2;46.4;2.0;21.1;7.1;0.6;80.9;8.1;0.0;385.5
18.01.2021 15:00;54.7;31.6;1.1;23.3;5.2;0.4;43.5;10.2;0.0;316.3
18.01.2021 16:00;68.0;18.4;0.6;16.2;2.5;0.2;21.3;9.4;0.0;162.5
18.01.2021 17:00;68.6;15.1;0.5;13.1;2.9;0.2;16.2;7.6;0.0;22.3
18.01.2021 18:00;68.8;13.9;0.4;8.7;2.5;0.2;14.2;7.2;0.0;0.7
18.01.2021 19:00;71.8;9.1;0.4;5.7;1.9;0.2;9.6;6.3;0.0;0.0
18.01.2021 20:00;67.1;8.7;0.6;5.9;3.2;0.3;9.6;4.6;0.0;0.0
18.01.2021 21:00;60.9;9.8;0.7;5.6;3.3;0.3;10.0;3.8;0.0;0.0
18.01.2021 22:00;58.8;9.7;0.8;6.5;4.0;0.4;10.0;2.9;0.0;0.0
18.01.2021 23:00;51.1;11.2;0.9;7.5;4.9;0.4;11.6;1.8;0.0;0.0
19.01.2021 00:00;45.4;11.0;1.0;8.4;5.3;0.4;11.3;0.6;0.0;0.0
19.01.2021 01:00;37.3;11.8;0.9;9.3;6.4;0.5;12.2;-0.7;0.0;0.0
19.01.2021 02:00;29.4;12.5;1.0;11.1;8.3;0.6;13.0;-1.5;0.0;0.0
19.01.2021 03:00;24.8;12.6;1.0;9.7;7.0;0.5;13.0;-2.2;0.0;0.0
19.01.2021 04:00;20.5;11.2;0.8;8.0;5.7;0.4;11.7;-2.5;0.0;0.0
19.01.2021 05:00;18.4;12.1;0.8;7.8;5.4;0.4;12.6;-3.2;0.0;0.0
19.01.2021 06:00;17.3;12.8;0.8;6.8;4.7;0.4;13.3;-3.3;0.0;0.0
19.01.2021 07:00;11.0;21.5;1.3;6.8;4.6;0.4;22.8;-3.3;0.0;0.0
19.01.2021 08:00;5.7;26.6;1.2;8.0;4.8;0.5;31.3;-3.8;0.0;0.0
19.01.2021 09:00;4.3;29.9;1.4;9.7;5.4;0.8;55.6;-3.7;0.0;18.5
19.01.2021 10:00;6.4;33.3;1.9;17.6;7.6;1.1;93.9;-2.9;0.0;106.3
19.01.2021 11:00;9.2;60.1;4.0;24.1;11.2;2.2;182.2;0.4;0.0;292.2
19.01.2021 12:00;26.7;45.2;3.4;15.5;6.9;1.0;88.8;2.9;0.0;369.3
19.01.2021 13:00;41.3;33.5;2.4;16.7;5.3;0.5;51.2;4.2;0.0;370.7
19.01.2021 14:00;55.1;25.8;1.4;12.2;3.4;0.3;34.3;5.6;0.0;323.0
19.01.2021 15:00;33.9;46.9;1.5;38.3;8.0;0.6;65.7;5.5;0.0;206.5
19.01.2021 16:00;26.3;61.7;1.7;45.0;8.7;0.8;91.8;5.9;0.0;160.0
19.01.2021 17:00;9.5;72.3;2.6;44.7;13.0;1.6;146.8;3.2;0.0;35.2
19.01.2021 18:00;1.3;71.9;2.6;50.9;18.7;2.3;142.5;1.6;0.0;3.8
19.01.2021 19:00;1.2;69.8;2.4;47.2;21.3;2.8;165.5;0.5;0.0;0.0
19.01.2021 20:00;0.7;64.8;1.7;37.1;18.0;2.1;132.8;-0.1;0.0;0.0
19.01.2021 21:00;1.1;56.6;2.0;40.2;19.8;2.5;128.3;-0.9;0.0;0.0
19.01.2021 22:00;1.4;51.8;2.0;40.8;24.7;2.7;131.2;-1.5;0.0;0.0
19.01.2021 23:00;0.8;46.2;1.7;34.8;21.8;2.4;113.0;-1.1;0.0;0.0
20.01.2021 00:00;0.8;43.2;1.5;30.3;21.1;2.0;77.3;-1.8;0.0;0.0
20.01.2021 01:00;0.5;40.5;1.4;28.5;19.8;1.8;67.9;-1.4;0.0;0.0
20.01.2021 02:00;0.6;40.5;1.5;27.9;20.4;1.7;57.3;-1.3;0.0;0.0
20.01.2021 03:00;1.6;37.2;1.5;25.2;18.9;1.5;49.6;-0.9;0.0;0.0
20.01.2021 04:00;6.5;37.4;1.7;21.6;16.3;1.1;45.3;-0.4;0.0;0.0
20.01.2021 05:00;4.4;37.1;1.6;19.8;15.0;1.0;42.4;0.0;0.0;0.0
20.01.2021 06:00;5.4;34.8;1.7;16.6;12.6;1.0;39.1;0.2;0.0;0.0
20.01.2021 07:00;11.6;25.8;1.7;15.3;11.2;0.9;27.2;0.4;0.0;0.0
20.01.2021 08:00;9.7;27.6;1.7;13.9;10.5;1.0;59.7;0.4;0.0;0.2
20.01.2021 09:00;5.2;34.0;1.7;16.9;11.1;1.3;54.6;0.3;0.0;13.2
20.01.2021 10:00;7.7;36.0;2.2;15.3;10.2;1.2;69.5;1.2;0.0;60.2
20.01.2021 11:00;9.0;43.4;2.9;18.4;10.3;1.3;85.0;2.5;0.0;108.7
20.01.2021 12:00;12.2;45.0;2.9;21.1;10.4;1.1;73.2;3.6;0.0;95.7
20.01.2021 13:00;28.5;36.2;2.9;19.0;8.4;0.9;46.4;4.6;0.0;101.2
20.01.2021 14:00;37.4;26.3;2.5;15.5;7.8;0.6;30.6;5.1;0.0;103.0
20.01.2021 15:00;37.9;32.4;2.1;22.9;14.5;1.0;40.8;6.1;0.0;203.8
20.01.2021 16:00;34.8;36.3;1.7;30.0;21.8;1.2;44.6;5.7;0.0;139.8
20.01.2021 17:00;16.6;56.5;1.6;40.4;28.2;1.6;63.4;4.8;0.0;24.8
20.01.2021 18:00;4.1;64.6;1.8;46.6;31.7;2.0;74.7;4.2;0.0;0.0
20.01.2021 19:00;0.5;62.0;1.7;53.2;36.1;2.9;93.1;3.2;0.0;0.0
20.01.2021 20:00;0.4;59.3;1.9;55.0;37.3;2.8;100.3;2.6;0.0;0.0
20.01.2021 21:00;0.8;65.1;2.6;55.7;40.1;3.3;128.2;2.6;0.0;0.0
20.01.2021 22:00;1.2;57.7;2.6;57.9;42.6;3.8;127.3;2.5;0.0;0.0
20.01.2021 23:00;0.7;52.9;2.1;53.9;40.3;2.7;98.3;2.4;0.0;0.0
21.01.2021 00:00;0.5;46.4;1.8;51.0;38.9;2.7;89.0;2.0;0.0;0.0
21.01.2021 01:00;0.3;42.4;1.5;52.7;37.7;2.5;81.6;1.8;0.1;0.0
21.01.2021 02:00;0.2;43.3;1.4;51.3;37.4;2.4;78.1;1.9;0.0;0.0
21.01.2021 03:00;0.0;41.0;1.3;47.6;35.0;2.2;68.3;1.8;0.3;0.0
21.01.2021 04:00;0.0;45.9;1.4;48.3;35.7;2.2;87.8;1.6;1.2;0.0
21.01.2021 05:00;0.0;43.2;1.4;49.3;36.9;2.2;76.8;1.5;1.4;0.0
21.01.2021 06:00;0.1;47.8;2.5;40.5;30.3;1.7;52.8;0.9;1.2;0.0
21.01.2021 07:00;1.0;43.6;2.3;36.9;27.8;1.5;46.0;0.5;0.9;0.0
21.01.2021 08:00;0.6;39.6;1.9;34.8;26.6;1.3;42.0;0.4;0.5;0.0
21.01.2021 09:00;0.6;38.8;1.8;34.4;26.2;1.4;48.1;0.6;0.1;0.7
21.01.2021 10:00;2.1;37.4;1.9;35.6;26.8;1.5;52.1;0.8;0.2;8.2
21.01.2021 11:00;1.4;40.8;2.4;39.3;28.8;1.8;77.0;1.0;0.7;14.5
21.01.2021 12:00;1.8;43.1;2.5;50.9;36.0;2.1;104.7;1.4;0.6;31.8
21.01.2021 13:00;2.5;41.3;2.4;43.6;32.3;1.9;90.4;2.0;0.5;43.0
21.01.2021 14:00;5.3;38.4;2.0;40.0;29.9;;69.3;2.4;0.3;55.2
21.01.2021 15:00;3.9;40.6;2.0;38.2;28.8;;69.4;2.5;0.6;34.5
21.01.2021 16:00;3.7;43.0;1.8;38.1;28.8;;69.5;2.5;0.4;27.3
21.01.2021 17:00;1.2;46.1;1.8;36.2;27.1;;71.2;2.3;0.3;4.3
21.01.2021 18:00;0.0;45.8;1.7;36.8;27.7;;70.6;2.1;0.4;0.0
21.01.2021 19:00;0.0;47.4;1.6;38.4;29.4;;89.9;2.2;1.2;0.0
21.01.2021 20:00;0.0;45.3;1.5;36.9;28.5;;87.6;2.1;1.5;0.0
21.01.2021 21:00;0.1;46.3;1.5;38.8;30.0;;92.3;2.1;1.7;0.0
21.01.2021 22:00;0.1;44.4;1.4;41.1;31.9;;91.2;2.1;2.2;0.0
21.01.2021 23:00;0.0;45.3;1.2;33.9;26.4;;80.5;2.0;2.6;0.0
22.01.2021 00:00;0.5;46.1;1.1;23.9;18.5;;66.1;1.3;3.0;0.0
22.01.2021 01:00;0.9;44.2;0.9;17.6;12.8;;58.2;0.5;2.7;0.0
22.01.2021 02:00;0.0;45.8;1.6;19.6;14.2;;64.3;0.5;2.2;0.0
22.01.2021 03:00;0.0;44.3;1.6;14.8;10.8;;62.5;0.7;0.7;0.0
22.01.2021 04:00;0.0;42.0;1.3;16.5;11.9;;62.5;0.5;0.2;0.0
22.01.2021 05:00;0.0;40.5;1.0;14.7;10.5;;58.8;0.5;0.1;0.0
22.01.2021 06:00;0.0;40.4;1.0;15.3;11.0;;60.8;0.6;0.0;0.0
22.01.2021 07:00;0.0;39.7;1.1;14.7;10.4;;61.4;0.6;0.0;0.0
22.01.2021 08:00;0.0;39.6;1.4;14.6;10.5;;68.7;0.8;0.6;0.0
22.01.2021 09:00;0.5;41.1;2.0;20.7;14.0;;103.4;0.8;0.5;12.8
22.01.2021 10:00;1.4;40.6;2.2;20.2;13.5;;102.4;1.0;0.1;22.5
22.01.2021 11:00;1.1;42.5;3.1;21.1;13.3;;147.5;1.2;0.0;38.0
22.01.2021 12:00;2.5;36.8;2.4;19.0;11.8;;90.3;1.6;0.0;44.0
22.01.2021 13:00;5.1;33.3;2.6;18.2;11.9;;65.2;2.0;0.9;63.0
22.01.2021 14:00;3.8;34.2;2.2;15.7;10.4;;73.1;2.0;1.2;51.3
22.01.2021 15:00;3.1;38.3;1.9;17.1;11.1;;80.1;2.5;1.9;45.5
22.01.2021 16:00;1.7;37.6;1.8;18.2;12.4;;77.2;2.6;1.3;24.7
22.01.2021 17:00;0.4;41.4;1.9;20.7;13.5;;87.4;3.1;1.9;7.5
22.01.2021 18:00;3.6;36.6;1.5;12.7;7.6;;47.6;3.2;2.6;0.0
22.01.2021 19:00;1.0;38.2;1.2;10.6;7.0;;44.1;2.7;5.0;0.0
22.01.2021 20:00;0.0;43.4;1.4;14.5;10.1;;67.7;2.7;3.7;0.0
22.01.2021 21:00;1.8;39.8;1.3;13.4;9.4;;46.2;1.8;5.1;0.0
22.01.2021 22:00;0.8;38.3;0.9;11.0;7.9;;44.1;0.9;4.1;0.0
22.01.2021 23:00;3.0;36.9;1.1;12.5;8.9;;43.7;1.1;2.4;0.0
23.01.2021 00:00;18.6;21.2;0.9;6.0;4.3;;21.2;1.5;1.6;0.0
23.01.2021 01:00;12.7;24.3;0.8;6.2;4.5;;24.5;1.3;0.3;0.0
23.01.2021 02:00;11.7;23.5;0.8;7.8;5.8;;23.8;1.2;0.8;0.0
23.01.2021 03:00;5.3;28.2;0.9;8.4;6.1;;29.0;1.3;0.7;0.0
23.01.2021 04:00;3.7;30.4;0.9;7.8;5.6;;32.1;1.5;2.4;0.0
23.01.2021 05:00;5.8;29.2;0.9;7.4;5.3;;31.3;2.1;0.5;0.0
23.01.2021 06:00;40.6;10.9;1.1;2.1;1.3;;11.1;4.0;0.0;0.0
23.01.2021 07:00;43.0;11.1;1.0;2.3;1.2;;11.3;3.9;0.0;0.0
23.01.2021 08:00;64.0;5.5;1.0;1.2;0.5;;5.8;6.3;0.0;0.0
23.01.2021 09:00;72.3;5.0;0.8;1.1;0.3;;5.5;7.1;0.0;21.2
23.01.2021 10:00;74.5;4.3;0.7;0.7;0.3;;4.8;7.7;0.0;96.2
23.01.2021 11:00;71.8;5.8;0.8;1.7;0.5;;6.5;8.1;0.0;149.5
