Station: Sion-Aéroport-A9
Rural, motorway
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
04.07.2021 14:00;37.1;8.8;;4.9;13.3;17.7;0.1;197.0
04.07.2021 15:00;53.8;9.7;;2.9;14.6;18.1;0.2;201.0
04.07.2021 16:00;52.8;15.1;;1.9;22.5;18.0;0.1;187.2
04.07.2021 17:00;58.9;8.0;;2.1;12.0;18.8;0.1;431.5
04.07.2021 18:00;72.1;3.7;;1.4;5.5;19.2;0.0;230.5
04.07.2021 19:00;61.0;13.7;;1.4;17.9;18.8;0.0;108.0
04.07.2021 20:00;43.6;19.9;;1.8;26.8;18.0;0.0;34.3
04.07.2021 21:00;38.5;16.7;;1.7;20.9;17.0;0.0;2.0
04.07.2021 22:00;29.2;21.8;;1.8;28.2;15.4;0.0;0.0
04.07.2021 23:00;30.8;14.1;;1.6;17.3;13.9;0.0;0.0
05.07.2021 00:00;22.5;16.4;;1.6;18.5;13.0;0.0;0.0
05.07.2021 01:00;24.6;9.3;;1.4;11.0;11.8;0.0;0.0
05.07.2021 02:00;23.8;8.4;;1.5;9.7;11.5;0.0;0.0
05.07.2021 03:00;19.1;9.8;;1.7;12.0;11.6;0.0;0.0
05.07.2021 04:00;25.1;7.1;;1.6;8.0;12.4;0.0;0.0
05.07.2021 05:00;9.5;28.1;;2.1;45.7;12.5;0.0;0.8
05.07.2021 06:00;4.6;36.8;;2.7;88.9;13.1;0.0;25.2
05.07.2021 07:00;5.7;37.1;;3.1;97.8;14.1;0.0;88.3
05.07.2021 08:00;10.5;34.1;;3.6;69.4;15.1;0.0;125.2
05.07.2021 09:00;20.7;25.2;;2.7;48.5;16.3;0.0;216.2
05.07.2021 10:00;28.4;20.7;;3.3;33.8;17.0;0.0;252.0
05.07.2021 11:00;29.4;23.8;;2.9;39.4;17.9;0.0;237.8
05.07.2021 12:00;38.5;17.3;;2.6;25.2;19.1;0.0;341.0
05.07.2021 13:00;41.8;17.4;;2.4;26.5;19.9;0.0;343.5
05.07.2021 14:00;54.8;12.3;;2.0;18.9;21.0;0.0;427.8
05.07.2021 15:00;59.9;12.5;;2.0;18.6;22.0;0.0;561.5
05.07.2021 16:00;63.4;14.1;;2.1;20.5;25.3;0.0;797.5
05.07.2021 17:00;57.2;18.4;;1.4;31.1;27.0;0.0;604.8
05.07.2021 18:00;66.0;17.0;;1.7;24.9;26.8;0.0;429.7
05.07.2021 19:00;82.9;9.5;;2.3;11.0;25.8;0.0;252.3
05.07.2021 20:00;58.2;20.6;;2.4;24.1;22.4;0.0;27.3
05.07.2021 21:00;43.8;24.8;;2.9;29.2;19.5;0.0;2.5
05.07.2021 22:00;28.5;22.4;;2.8;27.1;17.0;0.0;0.0
05.07.2021 23:00;24.4;18.9;;2.2;21.7;16.8;0.0;0.0
06.07.2021 00:00;24.5;13.2;;2.0;15.8;15.4;0.0;0.0
06.07.2021 01:00;23.0;9.5;;1.8;11.2;15.1;0.0;0.0
06.07.2021 02:00;26.5;6.8;;1.8;7.6;15.4;0.0;0.0
06.07.2021 03:00;26.0;8.1;;1.8;9.3;15.0;0.0;0.0
06.07.2021 04:00;19.6;13.0;;1.8;15.1;14.3;0.0;0.0
06.07.2021 05:00;14.4;20.1;;2.1;29.7;14.4;0.0;1.7
06.07.2021 06:00;8.5;28.5;;4.4;60.2;15.0;0.0;61.8
06.07.2021 07:00;11.2;29.6;;4.3;57.5;16.7;0.0;174.2
06.07.2021 08:00;20.3;28.3;;4.0;61.5;19.5;0.0;386.7
06.07.2021 09:00;34.0;20.6;;2.9;34.2;21.8;0.0;405.7
06.07.2021 10:00;41.2;22.0;;2.7;36.3;23.1;0.0;417.3
06.07.2021 11:00;51.9;12.3;;3.8;18.2;24.0;0.0;664.8
06.07.2021 12:00;74.1;6.8;;3.6;9.1;25.5;0.0;885.0
06.07.2021 13:00;78.8;13.0;;3.8;16.3;25.1;0.0;405.8
06.07.2021 14:00;68.8;9.0;;5.3;13.1;23.9;0.0;792.0
06.07.2021 15:00;72.2;5.2;;4.4;6.8;23.2;0.0;502.3
06.07.2021 16:00;73.0;6.0;;4.5;7.7;23.5;0.0;404.5
06.07.2021 17:00;69.9;7.1;;4.6;8.7;22.3;0.0;229.8
06.07.2021 18:00;66.5;8.5;;4.1;10.1;20.9;0.5;77.7
06.07.2021 19:00;61.3;8.2;;4.0;9.5;18.5;2.1;28.5
06.07.2021 20:00;61.4;5.6;;2.3;6.7;17.1;6.7;2.3
06.07.2021 21:00;48.7;12.2;;2.2;15.3;17.0;0.0;1.7
06.07.2021 22:00;41.3;10.8;;2.4;13.5;17.0;0.6;0.0
06.07.2021 23:00;39.2;9.3;;2.1;11.4;16.9;0.4;0.0
07.07.2021 00:00;37.1;7.7;;2.3;9.8;16.6;0.8;0.0
07.07.2021 01:00;41.9;4.8;;2.0;5.7;16.5;1.3;0.0
07.07.2021 02:00;42.7;4.8;;1.9;5.8;16.4;2.0;0.0
07.07.2021 03:00;38.2;5.2;;1.8;6.4;16.2;0.3;0.0
07.07.2021 04:00;31.9;6.4;;1.8;8.2;16.1;0.0;0.0
07.07.2021 05:00;22.3;14.0;;2.3;20.7;16.0;0.1;0.2
07.07.2021 06:00;28.0;13.7;;2.9;17.4;16.1;0.5;6.2
07.07.2021 07:00;29.3;12.5;;2.4;14.1;16.2;0.6;25.8
07.07.2021 08:00;25.9;22.5;;3.0;33.1;16.4;1.0;62.5
07.07.2021 09:00;32.9;20.1;;2.4;29.0;16.8;0.2;117.7
07.07.2021 10:00;34.8;20.7;;2.7;35.0;17.3;0.3;236.2
07.07.2021 11:00;34.6;20.8;;3.0;34.2;18.0;0.5;214.3
07.07.2021 12:00;47.8;12.9;;3.0;22.3;19.0;0.0;779.0
07.07.2021 13:00;59.0;11.6;;2.2;17.5;20.0;0.0;495.3
07.07.2021 14:00;62.8;16.0;;2.1;25.2;21.5;0.0;607.0
07.07.2021 15:00;68.6;12.9;;1.9;19.8;22.7;0.0;745.8
07.07.2021 16:00;69.1;14.6;;2.0;20.5;22.9;0.2;462.3
07.07.2021 17:00;48.8;26.9;;4.4;40.9;20.6;1.6;218.5
07.07.2021 18:00;45.2;24.7;;3.0;37.1;20.3;0.8;132.0
07.07.2021 19:00;52.5;18.9;;3.3;23.7;20.7;0.0;197.8
07.07.2021 20:00;33.3;18.0;;3.1;26.7;19.5;0.4;4.2
07.07.2021 21:00;39.7;14.0;;3.4;18.2;18.1;2.0;0.0
07.07.2021 22:00;38.0;12.3;;2.9;14.6;17.9;0.3;0.0
07.07.2021 23:00;28.6;9.3;;3.1;11.8;17.4;0.0;0.0
08.07.2021 00:00;30.5;7.6;;3.1;9.5;17.3;1.9;0.0
08.07.2021 01:00;31.1;5.3;;3.2;6.4;17.2;4.0;0.0
08.07.2021 02:00;34.7;4.2;;2.7;5.3;16.8;0.7;0.0
08.07.2021 03:00;30.1;5.1;;2.6;7.1;16.9;1.8;0.0
08.07.2021 04:00;30.9;4.8;;2.3;6.3;16.9;0.0;0.0
08.07.2021 05:00;24.3;14.1;;2.3;20.3;16.9;0.0;0.7
08.07.2021 06:00;11.0;30.9;;3.3;66.6;16.8;0.0;34.2
08.07.2021 07:00;14.2;30.3;;3.7;60.6;17.8;0.0;139.0
08.07.2021 08:00;35.8;9.4;;2.7;13.3;18.5;0.0;279.3
08.07.2021 09:00;46.5;7.7;;2.0;11.2;19.0;0.0;261.3
08.07.2021 10:00;51.4;12.2;;1.8;19.9;19.5;0.1;647.5
08.07.2021 11:00;63.9;6.7;;1.3;10.4;20.5;0.0;788.8
08.07.2021 12:00;66.6;8.3;;1.1;12.4;21.3;0.0;587.5
08.07.2021 13:00;62.2;10.3;;1.4;14.9;19.7;0.1;304.2
08.07.2021 14:00;56.5;17.5;;1.6;24.6;18.9;0.0;81.3
08.07.2021 15:00;45.6;24.3;;2.6;33.2;16.8;4.4;24.0
08.07.2021 16:00;39.6;30.0;;3.8;45.4;16.2;2.7;29.5
08.07.2021 17:00;46.0;32.8;;2.3;46.3;14.7;3.6;12.7
08.07.2021 18:00;22.9;50.3;;3.4;75.6;14.7;2.7;10.0
08.07.2021 19:00;29.0;33.3;;2.5;45.3;14.8;1.5;13.3
08.07.2021 20:00;27.5;29.8;;2.4;39.2;14.7;0.7;7.3
08.07.2021 21:00;30.8;23.1;;2.3;28.8;14.6;0.2;1.0
08.07.2021 22:00;37.9;15.8;;2.0;17.4;14.1;0.7;0.0
08.07.2021 23:00;32.8;13.3;;1.9;15.6;13.9;0.9;0.0
09.07.2021 00:00;39.1;8.0;;2.0;9.3;14.1;0.4;0.0
09.07.2021 01:00;50.6;3.7;;1.2;4.2;13.8;0.1;0.0
09.07.2021 02:00;45.0;3.0;;1.1;3.9;13.6;0.0;0.0
09.07.2021 03:00;38.7;6.2;;1.3;7.4;13.5;0.0;0.0
09.07.2021 04:00;33.4;7.7;;1.4;9.1;13.4;0.0;0.0
09.07.2021 05:00;22.0;17.0;;1.6;26.6;12.9;0.0;0.7
09.07.2021 06:00;12.9;30.0;;1.8;71.1;13.2;0.0;38.5
09.07.2021 07:00;18.5;27.8;;2.4;57.9;14.2;0.0;219.0
09.07.2021 08:00;36.9;15.4;;1.9;29.1;15.2;0.0;367.0
09.07.2021 09:00;48.4;6.3;;1.5;10.8;16.5;0.0;589.2
09.07.2021 10:00;55.3;6.8;;1.8;12.4;18.0;0.0;748.8
09.07.2021 11:00;60.5;9.2;;2.2;16.1;19.5;0.0;875.5
09.07.2021 12:00;65.7;9.3;;2.3;15.5;20.6;0.0;951.0
09.07.2021 13:00;67.8;10.2;;2.4;16.7;22.0;0.0;964.3
09.07.2021 14:00;67.0;14.5;;2.4;24.9;23.1;0.0;953.8
09.07.2021 15:00;69.2;10.7;;2.1;17.8;24.0;0.0;883.5
09.07.2021 16:00;71.9;10.5;;2.3;16.1;24.2;0.0;764.7
09.07.2021 17:00;75.9;7.3;;2.7;10.2;23.9;0.0;572.2
09.07.2021 18:00;77.2;4.0;;2.7;4.9;23.2;0.0;249.7
09.07.2021 19:00;73.4;5.4;;2.9;6.7;22.4;0.0;254.3
09.07.2021 20:00;68.6;5.7;;3.0;6.4;20.5;0.0;38.3
09.07.2021 21:00;63.3;9.6;;3.3;11.7;20.1;0.0;2.5
09.07.2021 22:00;51.9;14.1;;3.3;17.1;18.8;0.0;0.0
09.07.2021 23:00;31.4;20.1;;3.7;25.4;16.7;0.0;0.0
10.07.2021 00:00;21.7;17.9;;3.9;23.8;15.8;0.0;0.0
10.07.2021 01:00;21.0;12.0;;3.6;17.2;14.6;0.0;0.0
10.07.2021 02:00;19.1;11.4;;3.7;16.2;13.8;0.0;0.0
10.07.2021 03:00;19.5;9.0;;3.7;12.6;13.3;0.0;0.0
10.07.2021 04:00;14.6;11.3;;3.7;16.3;12.6;0.0;0.0
10.07.2021 05:00;10.1;14.3;;4.0;25.4;12.1;0.0;1.2
10.07.2021 06:00;7.4;19.4;;4.5;42.9;12.7;0.0;48.2
10.07.2021 07:00;15.0;13.8;;4.7;27.8;14.9;0.0;202.3
10.07.2021 08:00;20.9;11.2;;4.9;22.1;16.9;0.0;379.7
10.07.2021 09:00;30.1;12.7;;4.9;25.4;18.8;0.0;554.2
10.07.2021 10:00;42.7;8.7;;4.5;15.2;20.6;0.0;715.7
10.07.2021 11:00;59.0;7.6;;4.3;12.2;22.1;0.0;840.7
10.07.2021 12:00;68.0;12.3;;4.3;19.3;23.9;0.0;921.8
10.07.2021 13:00;74.9;9.0;;3.8;13.1;25.2;0.0;923.0
10.07.2021 14:00;75.8;6.3;;4.3;8.5;25.5;0.0;877.5
10.07.2021 15:00;76.6;4.6;;4.0;6.4;25.8;0.0;872.2
10.07.2021 16:00;76.3;7.0;;3.8;9.5;26.4;0.0;716.2
10.07.2021 17:00;77.2;8.2;;3.5;11.2;26.4;0.0;518.2
10.07.2021 18:00;77.3;8.4;;3.9;10.9;25.7;0.0;312.0
10.07.2021 19:00;78.2;5.0;;3.6;5.8;24.1;0.0;67.2
10.07.2021 20:00;75.2;8.5;;3.6;10.0;23.0;0.0;10.7
10.07.2021 21:00;76.3;4.7;;2.6;6.1;18.8;0.3;0.0
10.07.2021 22:00;70.0;4.1;;2.2;5.1;17.6;2.0;0.0
10.07.2021 23:00;67.9;4.4;;1.9;5.6;16.3;1.3;0.0
11.07.2021 00:00;68.1;5.3;;1.4;6.3;15.2;0.4;0.0
11.07.2021 01:00;60.0;4.8;;1.3;5.9;14.9;0.3;0.0
11.07.2021 02:00;47.4;5.3;;1.7;6.4;14.7;0.0;0.0
11.07.2021 03:00;42.0;6.0;;1.5;7.7;14.3;0.0;0.0
11.07.2021 04:00;37.7;5.0;;1.5;6.4;14.0;0.0;0.0
11.07.2021 05:00;30.7;6.3;;1.7;8.2;13.8;0.0;0.8
11.07.2021 06:00;28.5;7.8;;2.0;10.3;14.2;0.1;35.0
11.07.2021 07:00;41.7;4.3;;1.9;5.6;15.0;0.0;160.8
11.07.2021 08:00;51.3;6.5;;2.2;10.2;16.5;0.0;392.2
11.07.2021 09:00;68.2;4.0;;1.8;5.9;17.4;0.0;564.2
11.07.2021 10:00;80.0;5.6;;1.6;8.0;18.8;0.0;731.5
11.07.2021 11:00;76.9;6.9;;2.0;10.4;20.3;0.0;852.3
11.07.2021 12:00;72.0;3.0;;2.9;4.8;21.6;0.0;928.3
11.07.2021 13:00;71.6;4.0;;3.0;6.3;23.2;0.0;959.3
11.07.2021 14:00;72.6;3.1;;3.0;4.7;24.1;0.0;932.0
11.07.2021 15:00;74.9;1.3;;2.9;1.9;24.9;0.0;857.5
11.07.2021 16:00;74.1;1.8;;2.9;2.8;25.0;0.0;749.7
11.07.2021 17:00;73.8;1.5;;3.0;2.3;24.8;0.0;584.2
11.07.2021 18:00;73.3;2.5;;3.1;3.1;24.4;0.0;423.2
11.07.2021 19:00;69.4;5.8;;3.2;7.5;23.4;0.0;242.0
11.07.2021 20:00;62.8;10.2;;3.4;12.5;21.5;0.0;23.3
11.07.2021 21:00;55.9;12.6;;3.6;16.1;20.3;0.0;2.2
11.07.2021 22:00;40.9;13.0;;3.7;15.4;17.3;0.0;0.0
11.07.2021 23:00;30.7;11.2;;4.0;12.6;16.1;0.0;0.0
12.07.2021 00:00;28.9;10.8;;4.1;12.4;15.7;0.0;0.0
12.07.2021 01:00;29.2;9.0;;4.1;10.4;15.4;0.0;0.0
12.07.2021 02:00;26.2;7.9;;4.0;9.6;14.9;0.0;0.0
12.07.2021 03:00;22.5;8.1;;4.1;10.3;14.1;0.0;0.0
12.07.2021 04:00;23.2;7.5;;4.0;9.2;14.0;0.0;0.0
12.07.2021 05:00;19.4;14.5;;4.5;21.0;14.0;0.0;2.3
12.07.2021 06:00;16.3;20.2;;4.9;34.9;15.0;0.0;35.8
12.07.2021 07:00;7.9;36.8;;7.3;87.7;15.6;0.0;90.5
12.07.2021 08:00;22.0;25.5;;6.2;49.0;18.1;0.0;358.2
12.07.2021 09:00;34.9;21.1;;5.8;38.0;20.4;0.0;503.5
12.07.2021 10:00;42.8;19.7;;7.2;27.9;21.5;0.0;370.0
12.07.2021 11:00;53.3;11.6;;5.4;16.7;22.2;0.0;529.2
12.07.2021 12:00;60.2;8.7;;5.2;12.7;22.8;0.0;703.2
12.07.2021 13:00;71.9;7.6;;5.1;10.5;24.0;0.0;809.7
12.07.2021 14:00;80.0;10.0;;5.2;13.9;25.6;0.0;894.7
12.07.2021 15:00;83.9;13.6;;6.1;17.9;26.7;0.0;755.2
12.07.2021 16:00;76.2;17.5;;7.3;23.9;26.0;0.0;487.5
12.07.2021 17:00;73.6;18.8;;7.4;27.0;25.9;0.0;453.2
12.07.2021 18:00;75.2;27.8;;9.0;37.5;26.1;0.0;347.2
12.07.2021 19:00;75.5;15.7;;9.4;18.6;24.4;0.1;140.2
12.07.2021 20:00;71.6;6.7;;7.6;7.3;21.0;0.0;13.5
12.07.2021 21:00;67.9;7.2;;7.6;8.1;20.3;0.0;1.0
12.07.2021 22:00;68.7;5.4;;7.5;6.1;19.6;0.0;0.0
12.07.2021 23:00;61.7;4.5;;7.6;5.0;19.2;0.0;0.0
13.07.2021 00:00;61.6;4.6;;6.4;5.4;19.1;0.0;0.0
13.07.2021 01:00;67.6;2.2;;2.0;2.7;18.3;0.0;0.0
13.07.2021 02:00;67.8;1.9;;0.9;2.3;17.8;0.0;0.0
13.07.2021 03:00;65.2;1.6;;0.5;2.0;16.5;0.0;0.0
13.07.2021 04:00;60.4;1.1;;0.6;1.8;15.2;1.7;0.0
13.07.2021 05:00;59.0;5.2;;0.7;7.5;15.2;0.2;0.0
13.07.2021 06:00;58.3;14.7;;1.3;23.2;13.8;1.4;2.0
13.07.2021 07:00;62.2;8.1;;0.8;9.9;13.1;3.0;0.2
13.07.2021 08:00;55.1;14.9;;0.8;19.2;12.7;4.6;12.5
13.07.2021 09:00;52.3;16.4;;0.9;21.6;13.1;0.6;98.5
13.07.2021 10:00;44.3;23.2;;1.7;35.5;14.2;0.5;239.5
13.07.2021 11:00;52.8;15.8;;0.9;25.8;15.4;0.0;444.3
13.07.2021 12:00;56.4;12.7;;0.7;18.3;15.8;0.2;315.3
13.07.2021 13:00;43.4;21.2;;1.2;39.6;14.6;0.6;170.8
13.07.2021 14:00;40.0;24.2;;1.3;41.0;15.0;0.3;108.2
13.07.2021 15:00;34.8;29.4;;3.2;49.0;14.8;0.8;104.8
13.07.2021 16:00;47.6;18.1;;2.2;24.8;13.9;1.6;29.5
13.07.2021 17:00;53.3;11.8;;1.1;13.7;13.2;3.4;11.2
13.07.2021 18:00;20.3;50.2;;2.6;79.0;13.3;2.5;17.7
13.07.2021 19:00;33.7;29.6;;2.0;39.5;13.4;0.9;38.2
13.07.2021 20:00;39.5;19.8;;1.6;24.5;13.4;0.4;12.8
13.07.2021 21:00;33.8;16.2;;1.9;20.5;12.7;0.0;0.7
13.07.2021 22:00;34.4;15.1;;1.6;18.6;12.4;0.0;0.0
13.07.2021 23:00;29.0;10.7;;1.6;13.0;12.0;0.0;0.0
14.07.2021 00:00;28.5;8.7;;1.5;11.0;11.5;0.0;0.0
14.07.2021 01:00;28.4;5.4;;1.5;6.2;11.4;0.0;0.0
14.07.2021 02:00;25.6;5.6;;1.5;6.6;11.3;0.0;0.0
14.07.2021 03:00;25.9;5.8;;1.6;6.5;11.4;0.0;0.0
14.07.2021 04:00;19.3;8.1;;1.8;11.6;11.0;0.0;0.0
14.07.2021 05:00;10.9;16.1;;2.0;29.7;10.9;0.0;0.3
14.07.2021 06:00;10.2;18.8;;2.6;32.4;11.5;0.0;16.8
14.07.2021 07:00;3.8;33.3;;3.8;96.3;11.8;0.0;47.5
14.07.2021 08:00;11.6;21.1;;3.5;40.2;12.4;0.0;122.3
14.07.2021 09:00;13.8;23.7;;3.4;46.1;13.0;0.1;154.0
14.07.2021 10:00;29.9;16.3;;3.5;31.3;14.2;0.0;452.2
14.07.2021 11:00;43.2;11.9;;2.6;20.1;15.4;0.0;459.0
14.07.2021 12:00;60.9;4.5;;1.6;7.0;17.6;0.0;868.7
14.07.2021 13:00;61.1;9.0;;1.5;13.1;18.3;0.0;447.2
14.07.2021 14:00;57.4;9.6;;2.1;14.2;17.8;0.3;407.7
14.07.2021 15:00;54.7;8.7;;2.2;12.0;16.8;0.1;277.7
14.07.2021 16:00;49.2;11.7;;2.7;17.7;17.6;0.0;235.2
14.07.2021 17:00;49.5;10.5;;2.3;13.6;17.5;0.0;97.0
14.07.2021 18:00;34.7;23.3;;2.8;34.4;17.2;0.0;80.5
14.07.2021 19:00;33.8;16.4;;2.7;21.2;16.3;0.2;40.8
14.07.2021 20:00;27.9;15.4;;2.8;20.1;15.6;0.1;11.0
14.07.2021 21:00;23.8;17.7;;3.5;26.4;15.0;0.8;0.2
14.07.2021 22:00;26.2;13.3;;3.3;18.0;14.7;0.5;0.0
14.07.2021 23:00;31.9;9.1;;2.2;11.4;14.4;0.3;0.0
15.07.2021 00:00;39.5;5.8;;1.5;6.7;14.2;0.2;0.0
15.07.2021 01:00;47.1;3.2;;0.8;3.7;13.9;0.6;0.0
15.07.2021 02:00;49.1;3.0;;0.5;3.4;13.7;1.2;0.0
15.07.2021 03:00;41.0;5.7;;0.7;7.1;13.7;1.6;0.0
15.07.2021 04:00;36.0;7.0;;0.9;8.5;13.6;2.0;0.0
15.07.2021 05:00;32.0;11.1;;1.0;16.6;13.6;2.9;0.0
15.07.2021 06:00;24.7;21.4;;1.3;37.6;13.6;2.0;8.2
15.07.2021 07:00;16.1;35.9;;2.1;61.3;13.9;0.7;47.2
15.07.2021 08:00;16.9;36.0;;1.6;59.6;14.4;0.2;96.0
15.07.2021 09:00;18.1;36.2;;2.3;60.6;14.9;0.1;148.5
15.07.2021 10:00;32.3;21.3;;2.3;31.8;15.5;0.0;153.7
15.07.2021 11:00;36.7;17.0;;1.1;28.6;16.2;0.0;293.0
15.07.2021 12:00;40.4;17.6;;1.3;27.9;16.7;0.0;251.0
15.07.2021 13:00;38.8;22.1;;1.5;35.8;16.9;0.0;165.3
15.07.2021 14:00;41.6;17.7;;1.7;28.0;17.1;0.0;217.3
15.07.2021 15:00;44.7;14.2;;1.6;21.9;17.0;0.1;212.8
15.07.2021 16:00;48.3;12.6;;1.2;16.9;16.1;0.2;103.0
15.07.2021 17:00;40.6;21.1;;1.6;33.7;16.1;0.9;118.7
15.07.2021 18:00;38.0;24.0;;2.6;35.9;16.3;0.1;111.8
15.07.2021 19:00;37.6;21.7;;1.8;32.1;16.5;0.0;95.3
15.07.2021 20:00;30.9;21.6;;1.4;29.5;16.3;0.0;20.3
15.07.2021 21:00;25.2;18.8;;1.7;23.8;15.7;0.0;1.3
15.07.2021 22:00;20.2;21.4;;1.8;29.1;15.7;0.1;0.0
15.07.2021 23:00;22.9;14.7;;2.5;19.2;15.4;0.1;0.0
16.07.2021 00:00;23.9;9.1;;2.3;10.9;15.1;0.0;0.0
16.07.2021 01:00;23.7;6.8;;2.1;7.9;15.0;0.3;0.0
16.07.2021 02:00;20.9;7.7;;2.1;8.9;15.0;0.0;0.0
16.07.2021 03:00;18.3;7.4;;2.5;9.3;15.0;0.5;0.0
16.07.2021 04:00;18.8;10.4;;2.9;13.5;14.9;2.6;0.0
16.07.2021 05:00;27.0;10.5;;2.5;15.3;15.0;2.6;0.0
16.07.2021 06:00;17.8;22.0;;2.1;41.3;14.9;3.2;5.7
16.07.2021 07:00;12.3;31.3;;2.7;67.1;15.3;0.1;102.7
16.07.2021 08:00;18.9;25.0;;2.0;48.5;16.0;0.0;150.8
16.07.2021 09:00;29.1;16.5;;1.5;30.0;16.8;0.0;280.7
16.07.2021 10:00;47.7;10.6;;1.3;17.9;18.2;0.0;553.0
16.07.2021 11:00;61.2;8.2;;0.9;13.2;19.1;0.0;658.3
16.07.2021 12:00;73.4;8.9;;1.0;14.2;20.1;0.0;898.5
16.07.2021 13:00;81.4;6.4;;1.0;9.5;21.7;0.0;865.7
16.07.2021 14:00;80.2;7.6;;1.3;10.8;21.6;0.0;560.0
16.07.2021 15:00;82.4;4.5;;1.4;5.6;21.4;0.0;449.7
16.07.2021 16:00;77.0;9.2;;1.7;12.0;21.2;0.0;365.2
16.07.2021 17:00;76.9;11.1;;1.8;15.8;21.4;0.0;405.7
16.07.2021 18:00;79.4;7.5;;1.6;9.5;20.8;0.0;202.3
16.07.2021 19:00;79.6;5.4;;1.8;6.1;20.4;0.0;168.2
16.07.2021 20:00;68.5;12.5;;2.6;14.9;18.9;0.0;24.0
16.07.2021 21:00;43.1;24.6;;2.7;31.4;17.9;0.0;2.8
16.07.2021 22:00;30.3;23.0;;2.9;31.2;16.3;0.0;0.0
16.07.2021 23:00;25.2;21.6;;2.6;28.4;14.8;0.0;0.0
17.07.2021 00:00;22.6;15.5;;2.6;18.3;14.6;0.0;0.0
17.07.2021 01:00;24.9;8.5;;2.6;9.5;14.4;0.0;0.0
17.07.2021 02:00;20.9;7.7;;2.6;9.6;13.5;0.0;0.0
17.07.2021 03:00;16.7;9.1;;2.5;12.5;13.0;0.0;0.0
17.07.2021 04:00;12.7;11.5;;2.7;16.6;12.6;0.0;0.0
17.07.2021 05:00;11.6;11.2;;2.7;15.8;13.0;0.0;0.5
17.07.2021 06:00;6.7;15.3;;3.1;26.2;12.8;0.0;33.5
17.07.2021 07:00;13.4;12.8;;3.2;25.5;14.7;0.0;195.3
17.07.2021 08:00;22.5;9.2;;2.9;19.3;16.2;0.0;375.5
17.07.2021 09:00;31.0;10.0;;3.1;20.2;18.0;0.0;553.0
17.07.2021 10:00;53.1;7.2;;2.8;12.2;19.6;0.0;712.5
17.07.2021 11:00;64.2;9.5;;2.7;15.1;21.3;0.0;830.8
17.07.2021 12:00;71.5;7.6;;2.3;11.8;22.5;0.0;914.5
17.07.2021 13:00;70.7;8.2;;2.4;13.0;24.1;0.0;964.8
17.07.2021 14:00;76.0;7.0;;2.5;10.2;25.5;0.0;954.8
17.07.2021 15:00;78.0;8.9;;3.0;13.1;26.6;0.0;886.0
17.07.2021 16:00;81.8;7.6;;3.6;10.4;27.0;0.0;747.3
17.07.2021 17:00;84.8;5.3;;4.0;6.9;26.6;0.0;589.8
17.07.2021 18:00;85.3;3.4;;4.4;4.2;26.3;0.0;411.7
17.07.2021 19:00;83.7;3.1;;4.5;3.7;24.9;0.0;195.2
17.07.2021 20:00;79.7;5.1;;5.0;5.7;23.3;0.0;29.5
17.07.2021 21:00;74.3;7.3;;5.5;8.0;21.9;0.0;1.8
17.07.2021 22:00;65.8;9.8;;5.7;10.8;21.0;0.0;0.0
17.07.2021 23:00;43.1;17.0;;5.9;19.8;18.9;0.0;0.0
18.07.2021 00:00;34.2;15.2;;6.2;19.3;17.3;0.0;0.0
18.07.2021 01:00;29.7;11.7;;5.8;14.6;16.4;0.0;0.0
18.07.2021 02:00;27.5;9.5;;5.7;11.6;15.4;0.0;0.0
18.07.2021 03:00;24.6;9.2;;6.0;11.1;15.5;0.0;0.0
18.07.2021 04:00;23.5;7.7;;5.9;10.1;14.8;0.0;0.0
18.07.2021 05:00;18.9;8.8;;6.4;11.9;14.5;0.0;0.5
18.07.2021 06:00;16.3;10.5;;6.3;15.4;14.1;0.0;24.3
18.07.2021 07:00;23.0;7.9;;6.7;12.4;16.3;0.0;177.2
18.07.2021 08:00;28.6;8.0;;7.1;13.7;18.5;0.0;352.2
18.07.2021 09:00;40.9;6.8;;6.8;11.0;20.5;0.0;534.3
18.07.2021 10:00;59.5;8.7;;7.0;13.3;21.9;0.0;695.0
18.07.2021 11:00;71.8;6.4;;7.1;9.0;23.5;0.0;821.7
18.07.2021 12:00;75.5;6.7;;6.6;9.9;25.3;0.0;902.5
18.07.2021 13:00;75.0;5.5;;6.4;7.9;26.6;0.0;929.7
18.07.2021 14:00;77.5;5.3;;6.5;7.4;27.8;0.0;910.5
18.07.2021 15:00;80.2;3.6;;7.2;4.8;28.4;0.0;840.0
18.07.2021 16:00;78.6;6.4;;7.4;9.2;28.9;0.0;726.0
18.07.2021 17:00;81.8;6.8;;7.2;8.9;29.1;0.0;572.8
18.07.2021 18:00;81.9;4.8;;7.4;6.0;28.2;0.0;397.5
18.07.2021 19:00;79.0;4.3;;7.3;5.1;26.5;0.0;209.0
18.07.2021 20:00;69.0;11.5;;7.1;13.0;25.1;0.0;24.8
18.07.2021 21:00;49.5;21.7;;7.7;25.2;22.9;0.0;1.5
18.07.2021 22:00;38.3;19.1;;8.8;25.3;21.0;0.0;0.0
18.07.2021 23:00;34.4;14.6;;9.0;17.2;18.8;0.0;0.0
